185,http://resources.metmuseum.org/resources/audioguide/media/eng_5865_dir2011.mp3,The Director's Tour Part 2,1,459090,5865
186,http://resources.metmuseum.org/resources/audioguide/media/eng_110_dir2011.mp3,The Director's Tour,0,199118,110
187,http://resources.metmuseum.org/resources/audioguide/media/eng_5866_dir2011.mp3,The Director's Tour Part 2,1,199118,5866
188,http://resources.metmuseum.org/resources/audioguide/media/eng_2260.mp3,Commentary,2,199118,2260
194,http://resources.metmuseum.org/resources/audioguide/media/eng_112_dir2011.mp3,The Director's Tour,0,s112,112
195,http://resources.metmuseum.org/resources/audioguide/media/eng_842.mp3,"Kids: Arts of Africa, Oceania, and the Americas",1,s112,842
196,http://resources.metmuseum.org/resources/audioguide/media/eng_113_dir2011redo3.mp3,The Director's Tour,0,s113,113
197,http://resources.metmuseum.org/resources/audioguide/media/eng_114_dir2011.mp3,The Director's Tour,0,318622,114
198,http://resources.metmuseum.org/resources/audioguide/media/eng_840.mp3,"Kids: Arts of Africa, Oceania, and the Americas",1,318622,840
199,http://resources.metmuseum.org/resources/audioguide/media/eng_115_dir2011.mp3,The Director's Tour,0,254819,115
200,http://resources.metmuseum.org/resources/audioguide/media/eng_5868_dir2011redo.mp3,The Director's Tour Part 2,1,254819,5868
201,http://resources.metmuseum.org/resources/audioguide/media/eng_1241.mp3,Commentary,2,254819,1241
202,http://resources.metmuseum.org/resources/audioguide/media/eng_1242.mp3,Commentary Part 2,3,254819,1242
203,http://resources.metmuseum.org/resources/audioguide/media/eng_116_dir2011redo2.mp3,The Director's Tour,0,247017,116
204,http://resources.metmuseum.org/resources/audioguide/media/audio/54189bb2c522b.mp3,Commentary,1,247017,1250
205,http://resources.metmuseum.org/resources/audioguide/media/audio/5418a0b2488e3.mp3,Commentary Part 2,2,247017,1251
206,http://resources.metmuseum.org/resources/audioguide/media/eng_117_dir2011redo.mp3,The Director's Tour,0,253370,117
207,http://resources.metmuseum.org/resources/audioguide/media/eng_5869_dir2011.mp3,The Director's Tour Part 2,1,253370,5869
208,http://resources.metmuseum.org/resources/audioguide/media/eng_118_dir2011_.mp3,The Director's Tour,0,s118,118
209,http://resources.metmuseum.org/resources/audioguide/media/eng_119_alt_bce_dir2011.mp3,The Director's Tour,0,42718,119
210,http://resources.metmuseum.org/resources/audioguide/media/eng_120_alt_bce_dir2011.mp3,The Director's Tour,0,s120,120
211,http://resources.metmuseum.org/resources/audioguide/media/eng_5870_dir2011.mp3,The Director's Tour Part 2,1,s120,5870
212,http://resources.metmuseum.org/resources/audioguide/media/eng_121_dir2011.mp3,The Director's Tour,0,s121,121
213,http://resources.metmuseum.org/resources/audioguide/media/eng_5871_dir2011.mp3,The Director's Tour Part 2,1,s121,5871
214,http://resources.metmuseum.org/resources/audioguide/media/eng_950.mp3,Kids: Asian Art,2,s121,950
217,http://resources.metmuseum.org/resources/audioguide/media/eng_123_dir2011redo.mp3,The Director's Tour,0,44838,123
218,http://resources.metmuseum.org/resources/audioguide/media/eng_5872_dir2011.mp3,The Director's Tour Part 2,1,44838,5872
219,http://resources.metmuseum.org/resources/audioguide/media/eng_8825.mp3,Commentary,2,44838,8825
220,http://resources.metmuseum.org/resources/audioguide/media/eng_124_dir2011.mp3,The Director's Tour,0,437788,124
221,http://resources.metmuseum.org/resources/audioguide/media/eng_5873_dir2011.mp3,The Director's Tour Part 2,1,437788,124
222,http://resources.metmuseum.org/resources/audioguide/media/audio/524daab108a20.m4a,Commentary,2,437788,5092
223,http://resources.metmuseum.org/resources/audioguide/media/eng_125_dir2011.mp3,The Director's Tour,0,436575,125
224,http://resources.metmuseum.org/resources/audioguide/media/eng_5874_dir2011.mp3,The Director's Tour Part 2,1,436575,5874
225,http://resources.metmuseum.org/resources/audioguide/media/na15900eng_5152.mp3,Commentary,2,436575,5152
226,http://resources.metmuseum.org/resources/audioguide/media/eng_126_dir2011redo2.mp3,The Director's Tour,0,437394,126
227,http://resources.metmuseum.org/resources/audioguide/media/na15900eng_5181.mp3,Commentary,1,437394,5181
230,http://resources.metmuseum.org/resources/audioguide/media/eng_128_dir2011.mp3,The Director's Tour,0,329230,128
231,http://resources.metmuseum.org/resources/audioguide/media/eng_5875_islamic_alt.mp3,The Director's Tour Part 2,1,329230,5875
232,http://resources.metmuseum.org/resources/audioguide/media/eng_901.mp3,Kids: Ancient Near Eastern Art,2,329230,901
233,http://resources.metmuseum.org/resources/audioguide/media/eng_129_dir2011.mp3,The Director's Tour,0,449537,129
234,http://resources.metmuseum.org/resources/audioguide/media/eng_1165_islamicb3.mp3,Kids: Islamic Art,2,449537,1165
235,http://resources.metmuseum.org/resources/audioguide/media/eng_6774_islamicb3.mp3,Readings in the Islamic Art Galleries,1,449537,6774
236,http://resources.metmuseum.org/resources/audioguide/media/eng_130_dir2011redo.mp3,The Director's Tour,0,452102,130
237,http://resources.metmuseum.org/resources/audioguide/media/eng_905.mp3,Kids: Islamic Art,2,452102,905
238,http://resources.metmuseum.org/resources/audioguide/media/eng_6763_islamicb3.mp3,Commentary,1,452102,6763
239,http://resources.metmuseum.org/resources/audioguide/media/eng_131_dir2011.mp3,The Director's Tour,0,436964,131
240,http://resources.metmuseum.org/resources/audioguide/media/eng_5876_dir2011.mp3,The Director's Tour Part 2,1,436964,5876
241,http://resources.metmuseum.org/resources/audioguide/media/na15897_eng_6146.mp3,Commentary,2,436964,6146
242,http://resources.metmuseum.org/resources/audioguide/media/eng_132_dir2011.mp3,The Director's Tour,0,s132,132
243,http://resources.metmuseum.org/resources/audioguide/media/eng_133_dir2011.mp3,The Director's Tour,0,436535,133
244,http://resources.metmuseum.org/resources/audioguide/media/eng_5877_dir2011.mp3,The Director's Tour Part 2,1,436535,5877
245,http://resources.metmuseum.org/resources/audioguide/media/eng_925.mp3,Kids: 19th-Century European Paintings and Sculpture,3,436535,925
246,http://resources.metmuseum.org/resources/audioguide/media/na15897_eng_6404.mp3,Commentary,2,436535,6404
247,http://resources.metmuseum.org/resources/audioguide/media/eng_134_dir2011.mp3,The Director's Tour,0,488978,134
248,http://resources.metmuseum.org/resources/audioguide/media/eng_5878_dir2011.mp3,The Director's Tour Part 2,1,488978,5878
249,http://resources.metmuseum.org/resources/audioguide/media/eng_928.mp3,Kids: Modern and Contemporary Art,3,488978,928
250,http://resources.metmuseum.org/resources/audioguide/media/na15898_eng_2080.mp3,Commentary,2,488978,2080
251,http://resources.metmuseum.org/resources/audioguide/media/audio/570815e486135.m4a,Court and Cosmos: The Great Age of the Seljuqs,0,642255,612
252,http://resources.metmuseum.org/resources/audioguide/media/audio/570816612c1d2.m4a,Court and Cosmos: The Great Age of the Seljuqs,0,642168,617
253,http://resources.metmuseum.org/resources/audioguide/media/audio/55de27d94603c.m4a,Commentary,0,630053,200
254,http://resources.metmuseum.org/resources/audioguide/media/audio/55de282316071.m4a,Commentary,0,651308,201
255,http://resources.metmuseum.org/resources/audioguide/media/audio/55de283fb624d.m4a,Commentary,0,632121,202
256,http://resources.metmuseum.org/resources/audioguide/media/audio/55de287a38aeb.m4a,Commentary,0,321238,203
257,http://resources.metmuseum.org/resources/audioguide/media/audio/55de292ea055e.m4a,Commentary,0,321191,204
258,http://resources.metmuseum.org/resources/audioguide/media/audio/55de29763cae4.m4a,Commentary,0,318319,205
259,http://resources.metmuseum.org/resources/audioguide/media/audio/55de298bc3cb8.m4a,Commentary,0,318330,206
260,http://resources.metmuseum.org/resources/audioguide/media/audio/55de29a3b6acd.m4a,Commentary,0,321237,207
261,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7a5b8f83a.m4a,Commentary,0,321313,208
262,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7b0eb8ae8.m4a,Commentary,0,321257,209
263,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7b47ae6ec.m4a,Commentary,0,321255,210
264,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7b32b6635.m4a,Commentary,0,321183,211
265,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7b630d2dc.m4a,Commentary,0,321099,212
266,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7b76bd166.m4a,Commentary,0,321230,213
267,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7bac33e3f.m4a,Commentary,0,321158,214
268,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7bb7f37e2.m4a,Commentary,0,321119,215
269,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7bc4a0370.m4a,Commentary,0,321283,216
270,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7bd51dcb0.m4a,Commentary,0,321162,217
271,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7be9a91b6.m4a,Commentary,0,321122,218
272,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7bfa74488.m4a,Commentary,0,321115,219
273,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7c0a1afc6.m4a,Commentary,0,321094,220
274,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7c3b86146.m4a,Commentary,0,320053,221
275,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7c6f9b7d1.m4a,Commentary,0,321106,222
276,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7c760f5cf.m4a,Commentary Part 2,1,321106,222
277,http://resources.metmuseum.org/resources/audioguide/media/audio/55df7eb2107cc.m4a,Commentary,0,321110,223
278,http://resources.metmuseum.org/resources/audioguide/media/audio/5708162529cca.m4a,Court and Cosmos: The Great Age of the Seljuqs,0,642359,613
279,http://resources.metmuseum.org/resources/audioguide/media/audio/5708166d3872a.m4a,Court and Cosmos: The Great Age of the Seljuqs,0,649088,618
280,http://resources.metmuseum.org/resources/audioguide/media/audio/570816c2b02ba.m4a,Court and Cosmos: The Great Age of the Seljuqs,0,642348,622
281,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc59747a4c0.m4a,Commentary,0,544008,300
282,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc59c4e9503.m4a,Commentary,0,591346,301
283,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc5a01ae2f1.m4a,Commentary,0,591593,302
284,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc5a5ddd15b.m4a,Commentary,0,544206,303
285,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc5b1879765.m4a,Commentary,0,573446,304
286,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc5b31d18ee.m4a,Commentary,0,591432,305
287,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc5b65a5fff.m4a,Commentary,0,591317,306
288,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc5b872400f.m4a,Commentary,0,591300,307
289,http://resources.metmuseum.org/resources/audioguide/media/audio/55fc5bb96d079.m4a,Commentary,0,s308,308
